Watershed,dep_names,expl_names,nobs,p.value,r.squared,adj.r.squared,RMSE,statistic,df,r,p,r.sq.adj,r_labels,r2_labels
Yakima,peaks.with.formula,PctConif2019Ws,193,0.024577515008369927,0.026178098127415565,0.02107955413855389,436.58367254768126,5.134426256712573,1,-0.16179647130705724,< 0.1,0.02,r~'= '*-0.16,r^2~'= '*0.02
Yakima,AI_Mod.mean,WsAreaSqKm,193,0.016934438208865185,0.02949383750239558,0.024412653405549434,0.015301851975364957,5.804520548803275,1,0.17173769971207717,< 0.1,0.02,r~'= '*0.17,r^2~'= '*0.02
Yakima,AI_Mod.mean,tt_hr,193,0.020981782438000057,0.027582302495203537,0.02249111036167062,0.015316914031698627,5.417651067130944,1,0.1660792054870313,< 0.1,0.02,r~'= '*0.17,r^2~'= '*0.02
Yakima,AI_Mod.mean,Da,192,0.24476496740519338,0.00711405833844477,0.001888342856015579,0.01550630659927866,1.3613558492353495,1,0.08434487736931494,n.s.,NA,NA,NA
Yakima,AI_Mod.mean,lulc_evenness,193,0.15501841926412016,0.010558815905081726,0.005378495569506203,0.015450403980960625,2.0382554014217606,1,0.10275609911378335,n.s.,NA,NA,NA
Yakima,AI_Mod.mean,PctDecid2019Ws,193,0.6128161260078112,0.001343419452885508,-0.003885149031654267,0.015522187735779614,0.2569382913999899,1,0.03665268684401575,n.s.,NA,NA,NA
Yakima,AI_Mod.mean,PctConif2019Ws,193,0.3356320697523755,0.004854532265169184,-3.556534297775027e-4,0.015494876975958811,0.9317388188059182,1,-0.06967447355502017,n.s.,NA,NA,NA
Yakima,CHON_norm,WsAreaSqKm,193,2.2029080395143744e-33,0.5326894790578993,0.5302428271157942,1.7147226489881895,217.72180582397957,1,0.7298557933303669,< 0.1,0.53,r~'= '*0.73,r^2~'= '*0.53
Yakima,CHON_norm,tt_hr,193,2.4682679877448992e-39,0.5949186452946468,0.5927978005056136,1.5964754031506403,280.5102232709007,1,0.7713096948014116,< 0.1,0.59,r~'= '*0.77,r^2~'= '*0.59
Yakima,CHON_norm,Da,192,3.829990750280093e-43,0.6322904182751544,0.630355104687129,1.5178960059984825,326.71212675163736,1,0.7951669122109862,< 0.1,0.63,r~'= '*0.80,r^2~'= '*0.63
Yakima,CHON_norm,lulc_evenness,193,1.6168596523001746e-33,0.5341937468675745,0.5317549706731639,1.711960587058656,219.04172596562375,1,0.7308855908195033,< 0.1,0.53,r~'= '*0.73,r^2~'= '*0.53
Yakima,CHON_norm,PctDecid2019Ws,193,6.814139226734336e-7,0.12144906668976965,0.11684932358343336,2.351118815853924,26.40344555818126,1,0.34849543281048856,< 0.1,0.12,r~'= '*0.35,r^2~'= '*0.12
Yakima,CHON_norm,PctConif2019Ws,193,7.959879301290227e-33,0.52638983302258,0.5239101986404993,1.7262417392096951,212.28526141860925,1,-0.7255272793097307,< 0.1,0.52,r~'= '*-0.73,r^2~'= '*0.52
Yakima,normalized.transformations,WsAreaSqKm,193,5.181458266050644e-15,0.2747113728358503,0.2709140501805407,0.5505260997096486,72.34343714557137,1,0.5241291566358913,< 0.1,0.27,r~'= '*0.52,r^2~'= '*0.27
Yakima,normalized.transformations,tt_hr,193,1.9319699942050534e-13,0.24710398013444237,0.24316211615608863,0.5609058634702797,62.68708953210602,1,0.49709554427136304,< 0.1,0.24,r~'= '*0.50,r^2~'= '*0.24
Yakima,normalized.transformations,Da,192,1.296233102977087e-17,0.3196803280340508,0.31609969818159844,0.532871962234683,89.2804733265301,1,0.5654028015795916,< 0.1,0.32,r~'= '*0.57,r^2~'= '*0.32
Yakima,normalized.transformations,lulc_evenness,193,1.0143486467413259e-14,0.2696601545656745,0.265836385741411,0.5524398223710801,70.52208618224066,1,0.5192881228813873,< 0.1,0.27,r~'= '*0.52,r^2~'= '*0.27
Yakima,normalized.transformations,PctDecid2019Ws,193,3.7822956306555984e-7,0.1266692058658357,0.1220967933311018,0.6041042154728273,27.70292595071126,1,0.3559061756500379,< 0.1,0.12,r~'= '*0.36,r^2~'= '*0.12
Yakima,normalized.transformations,PctConif2019Ws,193,2.030358651725022e-13,0.2467181974166264,0.24277431363346735,0.5610495487008093,62.55716724467139,1,-0.4967073559115337,< 0.1,0.24,r~'= '*-0.50,r^2~'= '*0.24
